full_text,id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,source,target
Mathlieve:Analysis:[Time]：07:17:27|Policy signalling system 24-hour automate|#Cryptomaket #AI #BTC #ETH #BNB #ORDI #DOGE #LTC #BSC #AXIE #FIL #PARA #EOS #APT #WAVES #Doodle #CloneX | https://t.co/RKd1kxY7pz,1.75E+31,2024-01-26 23:17:26+00:00,Hunter666C4980,1.73E+31,en,singapore,0,11,0,1,https://x.com/Hunter666C4980/status/1751021558175326673,,0,Hunter666C4980,
#Altcoin marketcap bounced on critical support. I see no reason to be bearish here for the mid-term on altcoins aslong we hold that support level at around 450B Next major resistance is at 640B #btc #bnb #eth #xrp #crypto #CryptoCommunity https://t.co/1jAMKl2EtQ,1.75E+31,2024-01-26 23:06:37+00:00,d3centralizer,1.49E+31,en,Netherlands,0,3,3,2,https://x.com/d3centralizer/status/1751018837183496638,,0,d3centralizer,
Carmine 66[FF] midscreen combo using a basic BNB route. #UNI2_CR https://t.co/O0ijUW5PJR,1.75E+31,2024-01-25 23:59:53+00:00,KuronoOki,1.45E+31,en,NaN,0,0,0,0,https://x.com/KuronoOki/status/1750669854753927617,,0,KuronoOki,
Exciting news #DEGA Enthusiasts! Brace yourselves for an out-of-this-world experience with #DegenGalaxy! Blast off with fast-paced rockets that will send you soaring to the moon and beyond! Hold on tight it's going to be a stellar journey! #ToTheMoon #DegenPlay #BNB https://t.co/KA9AXKgD2g,1.75E+31,2024-01-25 23:57:16+00:00,DEGA_WORLD,1.69E+31,en,NaN,1,18,17,76,https://x.com/DEGA_WORLD/status/1750669195728080913,,0,DEGA_WORLD,
 CongraturationS To Our #AiMage #VOLT Meme Contest Winners‼️ FIVE Volted Soldiers Now Have Their First MILLION $VOLT On The #BNB Side Who Thinks Another Contest Should Come Soon? #memecoins #MemeContest #crypto #defi #memechip #nfa https://t.co/uzYILwg0NU,1.75E+31,2024-01-25 23:54:04+00:00,VoltedMerch,1.70E+30,en,Volt Island,0,0,22,38,https://x.com/VoltedMerch/status/1750668388811104662,,0,VoltedMerch,
 Unleash the power of laughter and gains with #Xonila where memes meet crypto! Join our vibrant community and let's create memes and memories together on this incredible journey! #MemeCoin #BNB #BSC #Binance,1.75E+31,2024-01-25 23:53:50+00:00,XonilaApp,1.70E+31,en,NaN,0,0,0,3,https://x.com/XonilaApp/status/1750668331764642285,,0,XonilaApp,
PRESALE IS LIVE We just hit soft cap I m glad and thanks for the support fam let s push presale we last for 6 days SOFT CAP: 5000 MATIC HADCAP: 15000 MATIC Presale: https://t.co/LbaMC5Zf5b #Polygon #PolygonCommunity #eth #bnb #sol #matic https://t.co/fkWSfUNGGt,1.75E+30,2024-01-25 23:53:31+00:00,dogmad1878,1.31E+31,en,Earth ,0,0,0,1,https://x.com/dogmad1878/status/1750668252773007471,,0,dogmad1878,
6690 #BTC Transferred to #Coinbase #BTC #BNB #XRP #USDT #LTC #ETH #CoffeTime https://t.co/DW9UNGzYHQ,1.75E+31,2024-01-25 23:52:54+00:00,CoffeTime77,1.53E+31,en,"London, England",0,0,0,1,https://x.com/CoffeTime77/status/1750668094660333864,,0,CoffeTime77,
1500 #BTC from #Coinbase to this : 136JDexY9Tmavd1gCkzwUBJ9qxA6nw1Jse 335 #BTC from #Coinbase to this 1HXjtEEtEwvJ3jdK36bp6WWQa33vP7tVMw 1184 #BTC to this 3Fx8GPP4jS3YTU9QF6YkGyhJHtSidzQQtZ this is an EXCHANGE #BTC #BNB #XRP #USDT #LTC #ETH #CoffeTime https://t.co/aHoKrm5TKV,1.75E+31,2024-01-25 23:51:01+00:00,CoffeTime77,1.53E+31,en,"London, England",0,1,0,0,https://x.com/CoffeTime77/status/1750667621169586661,,0,CoffeTime77,
GM Have a peaceful day! #BTC #ETH #BNB #OKX https://t.co/eQLZ5r1D6w,1.75E+31,2024-01-25 23:48:43+00:00,HenryDo158,1.32E+31,en,"Sài Gon, Việt Nam",0,1,0,1,https://x.com/HenryDo158/status/1750667040971685918,,0,HenryDo158,
#Pinksale is proud to announce the team from Wrapped PiToken is coming onboard for their #Fairlaunch. Round the clock support and networking opportunities are available to all projects on Pinksale. Check them out below: https://t.co/qS7TWG5ujc #MATIC #BNB #BTC https://t.co/dpPUXrhS1t,1.75E+31,2024-01-25 23:38:44+00:00,pinkecosystem,1.39E+31,en,NaN,1,8,0,6,https://x.com/pinkecosystem/status/1750664529988522459,,0,pinkecosystem,
$BNB H1 this is a key support level as off right now !!! #BNB #BNBUSD #BNBUSDT #BinanceCoin #Binance #crypto #CryptoNews #CryptoCommunity #cryptocurrency #cryptotrading #Trading https://t.co/fDEaoXITdE,1.75E+31,2024-01-25 23:38:33+00:00,cryptoworld0222,1.52E+31,en,NaN,1,0,0,0,https://x.com/cryptoworld0222/status/1750664484035666417,,0,cryptoworld0222,
@Aleph__Zero X Oxford @HomeDAO_live The brightest of minds in blockchain world joins the brightest minds from one of the most prestigious University in the world. $Azero just keeps BUILDing and creating partnerships. $BTC $ETH $XRP $BNB $SOL $TAO $KAS $RI,1.75E+31,2024-01-25 23:37:58+00:00,AzeroQueen,1.72E+31,en,NaN,0,7,4,28,https://x.com/AzeroQueen/status/1750664336551592185,"Aleph__Zero,HomeDAO_live",2,AzeroQueen,Aleph__Zero
Dragunov Wr+2 rage and heat BnB #imcooking #tekken8 https://t.co/T31WGYYLwC,1.75E+31,2024-01-25 23:28:46+00:00,Fearofsilence3,1.34E+31,en,"Brooklyn, NY",9,11,78,437,https://x.com/Fearofsilence3/status/1750662022725849446,,0,Fearofsilence3,
i can finally do hydes BNB reliably by cutting out the 2C i dont need to stress about another C to delay and its only 48 more damage feelin proud of myself https://t.co/hmRGBYUV1C,1.75E+31,2024-01-25 23:13:00+00:00,BedeBestRival,3975977369.0,en,NaN,0,0,0,0,https://x.com/BedeBestRival/status/1750658054465425733,,0,BedeBestRival,
Hello can we build a crypto when you hold the most the most reward you receive with an integrated AI buy back system ?? Who can help me build this project on #bnb #BNBCHAIN this could be huge and game changing !,1.75E+31,2024-01-25 23:05:27+00:00,Ya_Gwad971,87081474.0,en,Mars ,0,0,0,1,https://x.com/Ya_Gwad971/status/1750656154529640480,,0,Ya_Gwad971,
$ROSE will be the darling of this bull run. $ROSE will greatly outperform last runs winners like $BNB $SOL and $ADA They had their time to shine. 2024 belongs to $ROSE ,1.75E+31,2024-01-25 23:04:16+00:00,GutsCrypto,1.35E+31,en,NaN,0,1,14,143,https://x.com/GutsCrypto/status/1750655855224119681,,0,GutsCrypto,
#Coinweb distinguishes itself by revolutionising #blockchain technology through detached proof mechanisms enabling groundbreaking #interoperability powerful #dApps and unified cross-blockchain data. @CoinwebOfficial integrate with #BTC #BNB #ETH #BCH #matic #MultiversX #LTC https://t.co/vLsvIgPwXD,1.75E+31,2024-01-25 23:00:44+00:00,Mrvegas100,1.66E+31,en,NaN,0,0,1,2,https://x.com/Mrvegas100/status/1750654967394754664,CoinwebOfficial,1,Mrvegas100,CoinwebOfficial
 Officially Tweet by BNB Chain( Binance )️ If you haven't started earning XP for $WELL token...Start doing from today. Signup : https://t.co/wy21QWLRzB 5 Fresh Invite Codes to Join : VANQH NKR4E MBHC8 N6PQW CD2TP don't copy paste...try all 5 codes if one does not work https://t.co/hU0nTnGtir,1.75E+30,2024-01-24 23:54:56+00:00,DahunsiSamuel9,1.53E+31,en,NaN,0,0,0,0,https://x.com/DahunsiSamuel9/status/1750306220102045936,,0,DahunsiSamuel9,
Thrilled to lead #CryptoINK Heart as Founder Teacher of #CryptoINK_Dynamo and Director of CryptoINK LLC. Our 4-in-1 project merges AI charity education and earnings. Earn and learn with us and help make a difference. #CryptoINKHeart #AIForGood #CharityThroughTech #BNB #USDT https://t.co/xEK32uFM6Z,1.75E+31,2024-01-24 23:50:41+00:00,XMRAT87,9.35E+30,en,Delaware,0,11,3,9,https://x.com/XMRAT87/status/1750305150747443586,,0,XMRAT87,
What layer 1 Blockchains are you holding for the upcoming bull run?!! $inj $tia $akt $orai $terra $atom $kuji $manta $sui $sei $near $ftm $pls $avax $dot $kas $xrp $btc $bnb $sol $cro $trx $xlm $ada $eth $algo https://t.co/LNWa0ZXAT7,1.75E+31,2024-01-24 23:45:37+00:00,HumzyTrades,1898003738.0,en,NaN,0,1,0,3,https://x.com/HumzyTrades/status/1750303873506398673,,0,HumzyTrades,
️Day 131: Respectfully Request @cryptocom to list #VOLT $Volt Inu -the people's #Crypto @VDSC_Official @VoltInuOfficial #SparkBot #defi #CRO #crofam @kris#VDSC #bnb #VDSC #GameFi #FPS #P2E #nfa #dyor #voltinu #YEAROFTHEDRAGONS️,1.75E+31,2024-01-24 23:43:12+00:00,kryptochay,2286239095.0,en,Volt Island 🏝 ,0,2,17,30,https://x.com/kryptochay/status/1750303267202941406,"cryptocom,VDSC_Official,VoltInuOfficial,kris",4,kryptochay,cryptocom
#Quantum threat is approaching. When the threat comes $btc $bnb $eth $avax $zil $arb $apt $brise dot will be afraid. But you don't need to be afraid the solution is right in front of you. When the #mainnetwork comes switch to @QANplatform $QANX and protect your investment.,1.75E+31,2024-01-24 23:42:26+00:00,CryptoQueen101,1.55E+30,en,NaN,0,0,0,13,https://x.com/CryptoQueen101/status/1750303075040919630,QANplatform,1,CryptoQueen101,QANplatform
He s the fookin hardest working community member IMO. #SaitaChainCoin #STC #SaitaPro #SaitaSwap #SaitaRealty #ETH #BNB #xBridge,1.75E+31,2024-01-24 23:41:59+00:00,CryptoSaintMig1,1.56E+31,en,Mars,0,0,5,22,https://x.com/CryptoSaintMig1/status/1750302958464720978,,0,CryptoSaintMig1,
Around 35 BNB from the same investor in two days. You've got it all figured out we don't have VCs we don't pay our influencers in Kalis or offer discounted sales we have a functional blockchain not just promises real applications. A loyal community. Soon people will think,1.75E+31,2024-01-24 23:31:38+00:00,kalichainoff,1.61E+31,en,NaN,0,16,13,48,https://x.com/kalichainoff/status/1750300355248673191,,0,kalichainoff,
This is literally the crypto game I called 200x gains twice this year so far - Called @BabyGrok_bnb at 500k MC - Called @BabyBonkCoin at 20k MC - $BOZO will be my next 100x gainer joined on presale,1.75E+31,2024-01-24 23:31:14+00:00,UNFAZEDDegen,1.67E+30,en,UNFAZED,0,2,5,16,https://x.com/UNFAZEDDegen/status/1750300254476632151,"BabyGrok_bnb,BabyBonkCoin",2,UNFAZEDDegen,BabyGrok_bnb
 Exciting news from the blockchain world! Our dev team is cooking up something incredible for #KoinCity on the #KoinosBlockchain! If you're a fan of #ETH #BNB #KAS or other major blockchains here's why you're going to LOVE what we're doing on Koinos: 1. Innovation at https://t.co/noMGoykdOf,1.75E+31,2024-01-24 23:29:04+00:00,TheRealKoincity,1.64E+30,en,BuildOnKoinos,1,3,14,40,https://x.com/TheRealKoincity/status/1750299707975369182,,0,TheRealKoincity,
The cost of deploying a smart contract with the AI Bot is in my opinion in a very good! Costs of deployment: - On ETH 0.05 ETH - On BSC 0.2 BNB - On ARB 0.05 ETH - On AVAX 2.5 AVAX - On SOL 1 SOL https://t.co/6nYd8aHXz6,1.75E+31,2024-01-24 23:29:02+00:00,SebastianWols17,9.55E+30,en,Crypto land,0,2,0,7,https://x.com/SebastianWols17/status/1750299700266201431,,0,SebastianWols17,
 hookup air bnb friends w benefits situationship nonchalant men first love theory does anyone even love each other anymore???,1.75E+31,2024-01-24 23:23:08+00:00,m1sandr1st_,1.70E+30,en,psych ward,0,1,0,15,https://x.com/m1sandr1st_/status/1750298218691453290,,0,m1sandr1st_,
When you sell $BOB at a low price I buy #BOB. #BOB will soon reach 0.001 #BOBSEASON #BOBTOKEN #BTC #ETH #BNB #FTM #SOL #DOGE #AVAX #PEPE https://t.co/RPijQz0qOz,1.75E+31,2024-01-24 23:19:29+00:00,TatsukiFox,1.67E+31,en,Crypto Currency,0,6,1,12,https://x.com/TatsukiFox/status/1750297298893214143,,0,TatsukiFox,
$xem #xem 100% profits archived Always take your profits Like and follow for more updates Join our free community (LINK ON BIO) $loon $perp $link $bnb $ada $iota $beamx $ygg $people $cake $neo $trx $loon https://t.co/M6hlcINKZC,1.75E+31,2024-01-24 23:11:56+00:00,Alphasignals11,2758782317.0,en,United Kingdom,0,0,0,1,https://x.com/Alphasignals11/status/1750295396390216117,,0,Alphasignals11,
Cuz said crib BNB hotel the car. Shittttt u can even pick which rubber u want ,1.75E+31,2024-01-23 23:58:36+00:00,TimelySaint,1.62E+31,en,"Kingston, Jamaica",0,0,0,0,https://x.com/TimelySaint/status/1749944755801219301,,0,TimelySaint,
Still you can t connect the dots of $ROSE lasts moves? - big @RevolutApp integration which push the brand recognition to 35mln ppl - deploying on $BNB and @PancakeSwap to be more accessible - $IX as first native DEX and $VINE as stable coin They prepare infra for ,1.75E+31,2024-01-23 23:48:23+00:00,cryptoshakal,1.29E+30,en,Poland,1,3,22,115,https://x.com/cryptoshakal/status/1749942181408747662,"RevolutApp,PancakeSwap",2,cryptoshakal,RevolutApp
Crypto Performance Upto 1Y Is this not why you're here? $BTC $SOL $ETH $BNB $XRP $AVAX $PEPE $SHIB $SUI $TON $TRX $UNI $OP $MKR $MATIC $MANA $LINK $HBAR $EOS $DOT $DOGE $BCH $ATOM $ARK $ARB $APT $WLD #crypto https://t.co/zEu694X0SN,1.75E+31,2024-01-23 23:25:20+00:00,extra_rice,11445732.0,en,NaN,0,0,0,0,https://x.com/extra_rice/status/1749936381126746295,,0,extra_rice,
New listing on coindetector! Welcome Jing Jing | # JING JING Today Trends | @jinjingcoin https://t.co/lRQcddeZ9U #BNB #BSC #PANCAKESWAP #BTC https://t.co/7E0zf2fEeZ,1.75E+31,2024-01-23 23:16:36+00:00,CoindetectorLst,1.73E+31,en,Web3,0,0,0,0,https://x.com/CoindetectorLst/status/1749934186532626461,jinjingcoin,1,CoindetectorLst,jinjingcoin
The Good Actors... By: Danny Demi DeFi... Started smoking... did a thang... digital oil on digital canvas or whatever... $BNB #BNB #BINANCE $LUNC #LUNC #TERRACLASSIC #LUNACLASSIC $LUNA #LUNA #LUNCARMY #LUNCCOMMUNITY #LUNCBURN #DeFi #USTC $USTC #REPEGUSTC #DANNYDEMIDEFI https://t.co/hmAgmmYuma,1.75E+31,2024-01-23 23:11:02+00:00,danny_demi_defi,1.48E+31,en,Texas ,0,6,9,40,https://x.com/danny_demi_defi/status/1749932782699118800,,0,danny_demi_defi,
PANIC BUYING $pepe $smiley $ondo $bonk $jesus $cow $coq $eli $floki $doge $shib $pop $zuzalu $people $ponke $alanos $avax $sol $dot $eth $myro $bnb $ht $face $btc https://t.co/2CQMEuY5oa,1.75E+31,2024-01-22 23:52:35+00:00,syarilsaid,74145555.0,en,Shah Alam,0,0,0,1,https://x.com/syarilsaid/status/1749580851304882411,,0,syarilsaid,
Check It Out #GroveX is Now on CMC!!! Start Trading Now Use my Link https://t.co/9N4iuebw5v #CryptoNews #cryptocurrency #CryptoCommunity #CryptoRevolution #CRYPTO #GroveXChange #GroveKeepr #GroveSwap #GroveBlockchain #GroveEcosystem #GroveCoinToTop50 #GRV #BTC #ETH #XRP #BNB https://t.co/dlx9d9A8u2,1.75E+31,2024-01-22 23:39:38+00:00,dad_badd,1.67E+31,en,Australia,0,1,3,18,https://x.com/dad_badd/status/1749577594939609491,,0,dad_badd,
 Everyone wants to get into #ShimmerEVM via #Shimmerbridge. What may they know? $ETH $ARB $OP $AVAX $MATIC $BNB $FTM $SMR https://t.co/I7Ysq6hONb,1.75E+31,2024-01-22 23:34:30+00:00,shimmerbridge,1.74E+31,en,NaN,0,2,32,106,https://x.com/shimmerbridge/status/1749576300891930625,,0,shimmerbridge,
Attention!!! Check It Out #GroveX is Now on CMC!!! #CryptoNews #cryptocurrency #CryptoCommunity #CryptoRevolution #CRYPTO #GroveXChange #GroveKeepr #GroveSwap #GroveBlockchain #GroveEcosystem #GroveCoinToTop50 #GRV #BTC #ETH #XRP #BNB https://t.co/Q9ovF5WktO,1.75E+31,2024-01-22 23:33:47+00:00,dad_badd,1.67E+31,en,Australia,0,9,9,23,https://x.com/dad_badd/status/1749576121321177114,,0,dad_badd,
 2014 - You missed $DOGE 2015 - You missed $XRP 2016 - You missed $ETH 2017 - You missed $ADA 2018 - You missed $BNB 2019 - You missed $LINK 2020 - You missed $DOT 2021 - You missed $SHIB 2022 - You missed $GMX 2023- You missed $TIA 2024 ?,1.75E+31,2024-01-21 23:58:27+00:00,Coinglu,1.66E+31,en,worldwide,0,0,0,1,https://x.com/Coinglu/status/1749219941419786456,,0,Coinglu,
 Masa Airdrop Quest is Currently Live! Registration: https://t.co/ILVQEkJZ9K - Simple social tasks - After completing all steps claim the SBT on BNB Chain. $MASA #airdrop #tokens #Crypto #news #AI https://t.co/fmNyw9E2b6,1.75E+31,2024-01-21 23:38:07+00:00,not_evg,1101677708.0,en,NaN,0,0,0,2,https://x.com/not_evg/status/1749214822686662914,,0,not_evg,
Discover the next era in decentralized trading with SwapBot! Trade over 300 tokens effortlessly. Don't miss out dive in now! https://t.co/e2pY11l19K #btc #bnb #Binance #VolleyNews #VolleyToken #VOY #eth #MEXC #swap #bot #Telegram https://t.co/GLeVWGPaLb,1.75E+31,2024-01-21 23:13:17+00:00,Volleytoken,1.58E+31,en,NaN,0,4,132,35,https://x.com/Volleytoken/status/1749208572603298103,,0,Volleytoken,
I have a feeling #BNB might be making a comeback #Crypto #Binance,1.75E+31,2024-01-20 23:53:37+00:00,RawDawgEth,1.62E+31,en,Canada,0,1,1,1,https://x.com/RawDawgEth/status/1748856335859388588,,0,RawDawgEth,
 Congratulations to all $VT miners. 93 k miners registered in just 3 days. ️Mining Apk link https://t.co/hYK6qAhDl8 Refferal Code: 69644 @vigor_token #Vigor_Token #VT #New_crypto_mining_app #Airdrops #BNB #Crypto #Giveaway #Free_Mining https://t.co/mK5KVOwI11,1.75E+31,2024-01-20 23:51:47+00:00,ahmad1_official,1.38E+31,en,Web 3,0,0,0,0,https://x.com/ahmad1_official/status/1748855876138512458,vigor_token,1,ahmad1_official,vigor_token
Mathlieve:tradingSignal|[Time]：07:48:17|There is a good chance that behind a smart address|#Cryptomaket #AI #BTC #ETH #BNB #DOGE #LTC #BSC #SOL #DOGE #BlockChain #Analysis #Trading #Data | https://t.co/EOfBUCAk4L,1.75E+31,2024-01-20 23:48:16+00:00,crypto_king_ai,1.66E+31,en,"City of London, London",0,2,0,0,https://x.com/crypto_king_ai/status/1748854989999489153,,0,crypto_king_ai,
I ll be Buying heavily BNB at $314 Next leg up is loading ⏳,1.75E+31,2024-01-20 23:43:58+00:00,Nicolehermannw,590561579.0,en,Germany,0,1,0,1,https://x.com/Nicolehermannw/status/1748853907478941767,,0,Nicolehermannw,
$FLOKI and $DOGE could be the crypto used for the new payment method on @Xpayments . @RealFlokiInu path to eliminating a couple of Zeros starts here #Floki #Flokiarmy #FlokiInu #FlokiLocker #token #TokenFi #CryptoCommunity #crypto #DeFi #BNB #ETH #FlokiBurn #Web3 https://t.co/1tYT1NjI4Q,1.75E+31,2024-01-20 23:43:00+00:00,cryptomaneitaly,729030936.0,en,NaN,2,6,30,125,https://x.com/cryptomaneitaly/status/1748853662967841188,"Xpayments,RealFlokiInu",2,cryptomaneitaly,Xpayments
We have helped alot of people Recover their lost/ Hacked Account and Wallets etc we can replace your investment to profit to your wallet Inbox Us if you need our Hacking #Hacked #facebookdown #whatspp #hackedinstagram #twitterdown #lockedaccount #MetaMask #ransomware #BNB https://t.co/mDE2M3r4CV,1.75E+31,2024-01-20 23:27:44+00:00,TechVishnu2,1.73E+31,en,United Kingdom,0,2,0,1,https://x.com/TechVishnu2/status/1748849822168227846,,0,TechVishnu2,
Crypto Performance Upto 1Y Think before pulling the trigger $BTC $SOL $ETH $BNB $XRP $AVAX $PEPE $SHIB $SUI $TON $TRX $UNI $OP $MKR $MATIC $MANA $LINK $HBAR $EOS $DOT $DOGE $BCH $ATOM $ARK $ARB $APT $WLD #crypto https://t.co/G5sJ2hoyzZ,1.75E+31,2024-01-20 23:20:23+00:00,extra_rice,11445732.0,en,NaN,0,1,0,1,https://x.com/extra_rice/status/1748847971205067137,,0,extra_rice,
Introducing @alt_layer $ALT on #Binance Launchpool! Farm #ALT by staking #BNB and $FDUSD. ️ https://t.co/sUraU4wkMO https://t.co/jQuzuiDyo3,1.75E+31,2024-01-17 11:42:21+00:00,binance,8.78E+30,en,NaN,330,640,829,3898,https://x.com/binance/status/1747585142590189930,alt_layer,1,binance,alt_layer
Vote for us on @CoinvoteCC for @VITRASTUDIOS please https://t.co/fAZNoGQmN0 #BSC #BNB #DEFI #coinvote,1.75E+31,2024-01-16 23:59:38+00:00,daofa14,1.41E+30,en,NaN,0,0,0,1,https://x.com/daofa14/status/1747408298314445163,"CoinvoteCC,VITRASTUDIOS",2,daofa14,CoinvoteCC
Frustrated by rug pulls and scams? Join @rsg_token420 where community comes first and transparency is our top priority. Explore #DeFi with us where integrity and honesty thrive. Check us out and experience a different side of decentralized finance. #RSGTOKEN #BNB #BSCGEM #NFA,1.75E+31,2024-01-16 23:48:15+00:00,crox_verse,1.50E+31,en,Somewhere in Space,0,1,0,0,https://x.com/crox_verse/status/1747405434602791222,rsg_token420,1,crox_verse,rsg_token420
#LuncArmy #LUNC Fearless Warriors An African American is going to colonize Mars. Ssup cousin! $TSLA $DOGE $BTC $BNB $TWT $ALGO $GME $AMC $NVDA $HOOD https://t.co/npbYK1FA5m,1.75E+31,2024-01-16 23:17:22+00:00,Cndnewsfeed,51969376.0,en,USA,0,0,0,0,https://x.com/Cndnewsfeed/status/1747397664394612959,,0,Cndnewsfeed,
Introducing @MantaNetwork $MANTA on #Binance Launchpool! Farm #MANTA by staking #BNB and $FDUSD. ️ https://t.co/by5SxWCfLf https://t.co/U1Xb1X5rQl,1.75E+31,2024-01-15 12:29:16+00:00,binance,8.78E+30,en,NaN,542,937,1433,6196,https://x.com/binance/status/1746872174747533602,MantaNetwork,1,binance,MantaNetwork
Share your crypto tips and experiences for a chance to win from $10 000 in #BNB Here s how: Retweet Share your tips using #BinanceTips Tag a friend and @Binance 20 of the best will win $500 in #BNB each! https://t.co/U0oJ8VIja9,1.75E+31,2024-01-15 11:41:56+00:00,binance,8.78E+30,en,NaN,1175,11654,7875,9609,https://x.com/binance/status/1746860261821063271,Binance,1,binance,Binance
